[Header]
[2019-10-30 11:41:58] [8] INFO  ApplicationLogger [OnStartup(21)] - Application OnStartup (371) 
[2019-10-30 11:41:58] [8] INFO  ApplicationLogger [.ctor(29)] - MainWindow. (509) 
[Header]
[2019-10-30 11:42:13] [10] INFO  ApplicationLogger [OnStartup(21)] - Application OnStartup (333) 
[2019-10-30 11:42:13] [10] INFO  ApplicationLogger [.ctor(29)] - MainWindow. (495) 
[Header]
[2019-10-30 11:42:29] [10] INFO  ApplicationLogger [OnStartup(21)] - Application OnStartup (378) 
[2019-10-30 11:42:29] [10] INFO  ApplicationLogger [.ctor(29)] - MainWindow. (534) 
[Header]
[2019-10-30 11:45:50] [9] INFO  ApplicationLogger [OnStartup(21)] - Application OnStartup (317) 
[2019-10-30 11:45:50] [9] INFO  ApplicationLogger [.ctor(29)] - MainWindow. (480) 
[Header]
[2019-10-30 11:46:17] [9] INFO  ApplicationLogger [OnStartup(21)] - Application OnStartup (339) 
[2019-10-30 11:46:18] [9] INFO  ApplicationLogger [.ctor(29)] - MainWindow. (493) 
[Header]
[2019-10-30 11:47:08] [10] INFO  ApplicationLogger [OnStartup(21)] - Application OnStartup (334) 
[2019-10-30 11:47:08] [10] INFO  ApplicationLogger [.ctor(29)] - MainWindow. (494) 
[Header]
[2019-10-30 11:47:36] [9] INFO  ApplicationLogger [OnStartup(21)] - Application OnStartup (304) 
[2019-10-30 11:47:36] [9] INFO  ApplicationLogger [.ctor(29)] - MainWindow. (480) 
[Header]
[2019-10-30 11:47:48] [9] INFO  ApplicationLogger [OnStartup(21)] - Application OnStartup (300) 
[2019-10-30 11:47:48] [9] INFO  ApplicationLogger [.ctor(29)] - MainWindow. (451) 
[Header]
[2019-10-30 11:48:45] [9] INFO  ApplicationLogger [OnStartup(21)] - Application OnStartup (357) 
[2019-10-30 11:48:45] [9] INFO  ApplicationLogger [.ctor(29)] - MainWindow. (569) 
[Header]
[2019-10-30 11:51:12] [8] INFO  ApplicationLogger [OnStartup(21)] - Application OnStartup (272) 
[2019-10-30 11:51:12] [8] INFO  ApplicationLogger [.ctor(29)] - MainWindow. (458) 
[Header]
[2019-10-30 11:52:16] [9] INFO  ApplicationLogger [OnStartup(21)] - Application OnStartup (335) 
[2019-10-30 11:52:16] [9] INFO  ApplicationLogger [.ctor(29)] - MainWindow. (491) 
[Header]
[2019-10-30 11:52:42] [9] INFO  ApplicationLogger [OnStartup(21)] - Application OnStartup (360) 
[2019-10-30 11:52:42] [9] INFO  ApplicationLogger [.ctor(29)] - MainWindow. (534) 
[Header]
[2019-10-30 11:52:57] [10] INFO  ApplicationLogger [OnStartup(21)] - Application OnStartup (297) 
[2019-10-30 11:52:57] [10] INFO  ApplicationLogger [.ctor(29)] - MainWindow. (473) 
[Header]
[2019-10-30 11:54:40] [9] INFO  ApplicationLogger [OnStartup(21)] - Application OnStartup (288) 
[2019-10-30 11:54:41] [9] INFO  ApplicationLogger [.ctor(29)] - MainWindow. (461) 
[Header]
[2019-10-30 11:55:49] [9] INFO  ApplicationLogger [OnStartup(21)] - Application OnStartup (310) 
